generation,individual,x1,x2,fitness,rank,is_elite
4,21,0.5920716074541357,-0.9361313855992943,4.5756246683784205,21,False
4,22,-0.6284808112766926,0.6874119595289372,4.6022704610237355,22,False
4,23,-1.2119720151460631,-0.28903793856867477,4.952444282514609,23,False
4,24,-1.2920197576741876,-0.2158125416344363,5.123980181776737,24,False
4,25,-1.2920197576741876,-0.9361313855992943,5.367480389092311,25,False
4,26,2.0041573383083042,-0.9361313855992943,5.4787555360236375,26,False
4,27,2.0516537862633513,-0.9361313855992943,5.634554250925884,27,False
4,28,-1.2920197576741876,0.6874119595289372,5.732775931745007,28,False
4,29,0.5333005237900705,-1.2954029396513111,5.78007680553598,29,False
4,30,1.347183200005908,-0.8200464407861663,5.787669429339783,30,False
4,31,0.5703215234127832,-1.2954029396513111,5.7935598522491105,31,False
4,32,-1.7417464186184803,-0.9361313855992943,6.053242440015602,32,False
4,33,2.0516537862633513,-0.8200464407861663,6.097894258138851,33,False
4,34,2.0516537862633513,-0.8200464407861663,6.097894258138851,34,False
4,35,2.0516537862633513,-0.24295073774066278,6.143324613285337,35,False
4,36,-0.6284808112766926,-1.4547403187013161,6.29578472339206,36,False
4,37,1.6431354032738756,-0.3812276974861266,6.4553026624135015,37,False
4,38,-1.984879108521235,0.6874119595289372,6.500134131676358,38,False
4,39,-0.41084224461660046,1.698139946825103,6.53887678677258,39,False
4,40,-1.984879108521235,-0.6112156024794766,6.686655495341721,40,False
4,41,-1.984879108521235,-0.6112156024794766,6.686655495341721,41,False
4,42,-1.984879108521235,0.535794006579958,6.753861367170462,42,False
4,43,-1.984879108521235,0.535794006579958,6.753861367170462,43,False
4,44,2.0041573383083042,-1.2954029396513111,7.014923050484935,44,False
4,45,-1.3818738944660955,-1.960499019373878,7.348398972888305,45,False
4,46,-3.0009179752489166,-1.960499019373878,7.994551728032642,46,False
4,47,-0.41084224461660046,2.8606430527695377,8.526256052422672,47,False
4,48,-2.064062422333164,2.8072903102196793,8.610463287406553,48,False
4,49,1.347183200005908,2.8606430527695377,8.895467025958926,49,False
4,50,2.7395604855596334,2.8606430527695377,9.962747170062604,50,False
5,1,0.0961553288201793,0.6874119595289372,3.342284290910293,1,True
5,2,0.0961553288201793,0.6874119595289372,3.342284290910293,2,False
5,3,-0.41084224461660046,-0.24295073774066278,3.354380871194309,3,False
5,4,-0.41084224461660046,-0.28903793856867477,3.5099427067041025,4,False
5,5,-0.41084224461660046,-0.28903793856867477,3.5099427067041025,5,False
5,6,-0.41084224461660046,-0.3812276974861266,3.788798945467548,6,False
5,7,-0.6284808112766926,-0.24295073774066278,3.812563560076271,7,False
5,8,-0.5384372442596934,-0.28903793856867477,3.8291459703518957,8,False
5,9,-0.41084224461660046,0.535794006579958,4.137508454833075,9,False
5,10,-0.41084224461660046,0.535794006579958,4.137508454833075,10,False
5,11,-0.41084224461660046,0.535794006579958,4.137508454833075,11,False
5,12,-0.41084224461660046,0.535794006579958,4.137508454833075,12,False
5,13,-0.41084224461660046,0.535794006579958,4.137508454833075,13,False
5,14,-0.41084224461660046,0.535794006579958,4.137508454833075,14,False
5,15,-0.41084224461660046,-0.5988709056329815,4.234477522874247,15,False
5,16,-0.41084224461660046,-0.6112156024794766,4.2500365950561765,16,False
5,17,-0.41084224461660046,-0.6112156024794766,4.2500365950561765,17,False
5,18,-0.41084224461660046,-0.6112156024794766,4.2500365950561765,18,False
5,19,-0.41084224461660046,-0.9361313855992943,4.373142468444392,19,False
5,20,-0.41084224461660046,-0.9361313855992943,4.373142468444392,20,False
5,21,-0.41084224461660046,-0.9361313855992943,4.373142468444392,21,False
5,22,0.5703215234127832,0.535794006579958,4.422651513629084,22,False
5,23,0.5703215234127832,0.535794006579958,4.422651513629084,23,False
5,24,0.5703215234127832,0.535794006579958,4.422651513629084,24,False
5,25,-1.1583726597302029,-0.9361313855992943,4.436484352803756,25,False
5,26,-1.1583726597302029,-0.24295073774066278,4.458509346405396,26,False
5,27,-0.511790133231886,0.6874119595289372,4.499672449018604,27,False
