generation,pair_id,parent1_x1,parent1_x2,parent2_x1,parent2_x2,crossover_applied,child1_x1_before_mutation,child1_x2_before_mutation,child1_mutated_gene,child1_mutation_delta,child1_x1,child1_x2,child2_x1_before_mutation,child2_x2_before_mutation,child2_mutated_gene,child2_mutation_delta,child2_x1,child2_x2
92,24,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
92,25,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.004958947112135738,True,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738
93,1,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,False,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
93,2,-0.3726458233655277,-0.012747189097307397,-0.0018468201023286307,0.015647356615091253,True,-0.3726458233655277,0.015647356615091253,,,-0.3726458233655277,0.015647356615091253,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
93,3,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,-0.012747189097307397,True,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
93,4,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,-0.012747189097307397,True,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
93,5,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,-0.012747189097307397,True,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
93,6,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.004958947112135738,True,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
93,7,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
93,8,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.004958947112135738,True,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
93,9,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,False,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
93,10,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.004958947112135738,False,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738
93,11,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
93,12,-0.3726458233655277,-0.012747189097307397,-0.0018468201023286307,0.004958947112135738,True,-0.3726458233655277,0.004958947112135738,,,-0.3726458233655277,0.004958947112135738,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
93,13,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,False,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
93,14,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,-0.012747189097307397,True,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738
93,15,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,-0.012747189097307397,True,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
93,16,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738
93,17,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
93,18,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,-0.012747189097307397,False,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
93,19,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
93,20,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.004958947112135738,True,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738
93,21,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
93,22,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
93,23,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
93,24,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,-0.012747189097307397,True,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
93,25,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738
94,1,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.015647356615091253,False,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
94,2,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,-0.012747189097307397,False,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
94,3,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
94,4,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738
94,5,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,-0.012747189097307397,True,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
94,6,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
94,7,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
94,8,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.004958947112135738,True,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
94,9,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738
94,10,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,-0.012747189097307397,True,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738
94,11,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,False,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
94,12,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738
94,13,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
94,14,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
94,15,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,-0.012747189097307397,True,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738
94,16,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
94,17,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
94,18,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738
94,19,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.004958947112135738,True,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
94,20,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
94,21,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
94,22,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,-0.012747189097307397,True,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
94,23,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,0.0,0.2873573635579962,0.28551054345566756,0.015647356615091253,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253
94,24,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,0.015647356615091253,True,-0.0018468201023286307,0.015647356615091253,,,-0.0018468201023286307,0.015647356615091253,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738
94,25,-0.0018468201023286307,-0.012747189097307397,-0.0018468201023286307,0.004958947112135738,True,-0.0018468201023286307,0.004958947112135738,,,-0.0018468201023286307,0.004958947112135738,-0.0018468201023286307,-0.012747189097307397,,,-0.0018468201023286307,-0.012747189097307397
